,start_date,end_date,hirability,expected_conventionality,favor_online_ed,expected_duration,familiarity_coursera,familiarity_edx,familiarity_linkedinlearning,familiarity_pluralsight,familiarity_udacity,familiarity_udemy,rulebreakers_risky,rulebreakers_culture_value,rulebreakers_mixed_bag,manager_effects,job_title,job_title_credentials,firm_size,industry,other_industry,is_prefer_college_peer,state,gender,income,age,education,ethnicity,grit,ocean,favor_programming_career,favor_seeking_risk,worldview_pro_innovation,worldview_pro_regulation,worldview_pro_foreign,worldview_description,worldview_activism,covid_impact,covid_remote,covid_fav_online,school_hirability_,school_hirability_1,school_hirability_2,school_hirability_3,school_hirability_4,school_hirability_5,school_hirability_6,school_hirability_7,skill_physical_attractiveness_ideal_job_applicant,skill_physical_attractiveness_typical_employee_at_my_company,skill_physical_attractiveness_recent_college_graduate,skill_physical_attractiveness_ncgwac,skill_emotional_intelligence_ideal_job_applicant,skill_emotional_intelligence_typical_employee_at_my_company,skill_emotional_intelligence_recent_college_graduate,skill_emotional_intelligence_ncgwac,skill_salary_required_by_an_ideal_job_applicant,skill_salary_required_by_a_typical_employee_at_my_company,skill_salary_required_by_a_recent_college_graduate,skill_salary_required_by_a_ncgwac,skill_written_communication_skill_ideal_job_applicant,skill_written_communication_skill_typical_employee_at_my_company,skill_written_communication_skill_recent_college_graduate,skill_written_communication_skill_ncgwac,skill_verbal_communication_skill_ideal_job_applicant,skill_verbal_communication_skill_typical_employee_at_my_company,skill_verbal_communication_skill_recent_college_graduate,skill_verbal_communication_skill_ncgwac,skill_body_language_communication_skill_ideal_job_applicant,skill_body_language_communication_skill_typical_employee_at_my_company,skill_body_language_communication_skill_recent_college_graduate,skill_body_language_communication_skill_ncgwac,skill_technical_job_skills_ideal_job_applicant,skill_technical_job_skills_typical_employee_at_my_company,skill_technical_job_skills_recent_college_graduate,skill_technical_job_skills_ncgwac,skill_conscientiousness_ideal_job_applicant,skill_conscientiousness_typical_employee_at_my_company,skill_conscientiousness_recent_college_graduate,skill_conscientiousness_ncgwac,skill_break_rules_ideal_job_applicant,skill_break_rules_typical_employee_at_my_company,skill_break_rules_recent_college_graduate,skill_break_rules_ncgwac,skill_customer_service_skill_ideal_job_applicant,skill_customer_service_skill_typical_employee_at_my_company,skill_customer_service_skill_recent_college_graduate,skill_customer_service_skill_ncgwac,skill_teamwork_ideal_job_applicant,skill_teamwork_typical_employee_at_my_company,skill_teamwork_recent_college_graduate,skill_teamwork_ncgwac,skill_commute_ideal_job_applicant,skill_commute_typical_employee_at_my_company,skill_commute_recent_college_graduate,skill_commute_ncgwac,skill_work_odd_hours_or_a_strange_schedule_ideal_job_applicant,skill_work_odd_hours_or_a_strange_schedule_typical_employee_at_my_company,skill_work_odd_hours_or_a_strange_schedule_recent_college_graduate,skill_work_odd_hours_or_a_strange_schedule_ncgwac,personality_o,personality_c,personality_e,personality_a,personality_n,is_serious,is_tech
84,10/9/2021 10:30,10/9/2021 10:46,10,10,9,Under 6 months,Coursera,edX,,Pluralsight,,,9,10,9,Yes,marketing,"No. I do not know of any credentials which are common, valued, or legally required in that line of work.",Nov-50,Energy,,1.0,Tennessee,Male,"10,000-24,999",25-34,Some Graduate School,Black or African American,2.9,,9.0,8.0,9,10,8.0,"Spiritual or Theistic, No Specific Religion",9,Moderate negative impact,Slight degree,Moderate degree,9,2,3,3,10,2,3,4,9.0,8.0,7.0,9.0,7.0,8.0,7.0,7.0,9.0,6.0,8.0,8.0,7.0,8.0,7.0,10.0,6.0,5.0,4.0,8.0,8.0,7.0,9.0,7.0,6.0,4.0,6.0,4.0,4.0,5.0,7.0,5.0,8.0,6.0,5.0,8.0,5.0,7.0,5.0,3.0,10.0,8.0,7.0,9.0,6.0,9.0,9.0,9.0,6.0,8.0,8.0,9.0,,,,,,True,False
85,10/9/2021 10:31,10/9/2021 10:46,7,8,9,Under 6 months,Coursera,,LinkedIn Learning,,,Udemy,5,7,9,No,Marketing Manager,"No. I do not know of any credentials which are common, valued, or legally required in that line of work.",Nov-50,Law,,1.0,Virginia,Female,"150,000-174,999",45-54,Obtained Non-Doctoral Graduate Degree,White or Caucasian,3.6,"85,71,27,90,58",8.0,2.0,7,5,8.0,Conservative or Evangelical Christian,3,Slight negative impact,No increase (or a decrease),Moderate degree,8,8,6,3,8,6,5,2,8.0,5.0,7.0,5.0,10.0,6.0,7.0,6.0,7.0,5.0,8.0,4.0,9.0,4.0,7.0,5.0,10.0,7.0,8.0,6.0,8.0,6.0,7.0,4.0,10.0,6.0,7.0,6.0,10.0,4.0,7.0,5.0,6.0,7.0,5.0,9.0,10.0,6.0,6.0,7.0,10.0,8.0,9.0,8.0,8.0,4.0,5.0,7.0,10.0,3.0,4.0,7.0,85.0,71.0,27.0,90.0,58.0,True,False
86,10/9/2021 10:30,10/9/2021 10:46,8,7,7,Under a month,,edX,,,,,8,7,8,Yes,Marketing,"Yes. Certification, license, or other non-degree credentials are required by law.",201-500,Education,,1.0,New Jersey,Female,"10,000-24,999",18-24,Obtained Non-Doctoral Graduate Degree,Black or African American,2.7,"52,52,46,50,56",7.0,8.0,8,7,8.0,"Spiritual or Theistic, No Specific Religion",7,Moderate negative impact,Slight degree,Slight degree,8,9,9,6,7,9,5,8,7.0,8.0,6.0,9.0,7.0,7.0,9.0,8.0,10.0,7.0,7.0,8.0,8.0,7.0,9.0,7.0,7.0,9.0,9.0,10.0,8.0,7.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,6.0,3.0,7.0,7.0,10.0,8.0,8.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,8.0,9.0,52.0,52.0,46.0,50.0,56.0,True,False
87,10/9/2021 10:31,10/9/2021 10:44,9,8,9,Under a year,Coursera,,,Pluralsight,,Udemy,8,9,8,Yes,,"Yes. Certification, license, or other non-degree credentials are an industry norm.","501-1,000",Information Technology,,1.0,California,Male,"75,000-99,999",25-34,Some College,White or Caucasian,3.2,"62.5,52,56,67,67",9.0,10.0,9,9,9.0,"Religious, Not Christian",9,No negative impact (or a positive impact),Large degree,Moderate degree,9,7,9,8,9,9,9,9,8.0,9.0,9.0,8.0,9.0,8.0,9.0,10.0,8.0,9.0,7.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,10.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,62.5,52.0,56.0,67.0,67.0,True,True
88,10/9/2021 10:30,10/9/2021 10:44,8,8,7,Under 6 months,,,LinkedIn Learning,,Udacity,,7,6,7,Yes,Company hold,"Yes. Certification, license, or other non-degree credentials are required by law.","1,001-5,000",Education,,1.0,North Carolina,Male,"100,000-124,999",25-34,Some Graduate School,Black or African American,3.2,"54,62.5,54,71,71",7.0,6.0,6,7,7.0,Progressive Christian,7,Moderate negative impact,Large degree,Moderate degree,6,7,7,5,7,7,7,7,8.0,9.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,9.0,7.0,8.0,8.0,7.0,10.0,8.0,10.0,8.0,8.0,8.0,8.0,7.0,10.0,8.0,7.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,7.0,10.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,54.0,62.5,54.0,71.0,71.0,True,False
89,10/9/2021 10:30,10/9/2021 10:43,9,10,7,Under 6 months,Coursera,,,,,,9,10,10,Yes,software engineer,"Yes. Certification, license, or other non-degree credentials are an industry norm.","1,001-5,000",Information Technology,,1.0,North Carolina,Male,"200,000+",35-44,Some Graduate School,White or Caucasian,3.24,"91,88,87,95,93",10.0,7.0,10,10,10.0,Conservative or Evangelical Christian,10,Slight negative impact,Moderate degree,Large degree,10,2,3,10,5,10,2,10,9.0,10.0,7.0,7.0,9.0,9.0,10.0,6.0,8.0,8.0,10.0,6.0,8.0,9.0,10.0,8.0,8.0,9.0,10.0,10.0,8.0,9.0,7.0,9.0,10.0,10.0,10.0,7.0,8.0,10.0,8.0,8.0,9.0,9.0,7.0,8.0,9.0,10.0,10.0,7.0,9.0,10.0,7.0,4.0,7.0,10.0,8.0,6.0,7.0,8.0,9.0,6.0,91.0,88.0,87.0,95.0,93.0,True,True
90,10/9/2021 10:30,10/9/2021 10:41,8,7,8,Under 6 months,,edX,,,,Udemy,8,6,6,No,,"Yes. Certification, license, or other non-degree credentials are an industry norm.","501-1,000",Manufacturing,,1.0,Texas,Male,"50,000-74,999",25-34,Obtained Undergraduate Degree,White or Caucasian,3.4,"65,58,56,52,52",8.0,10.0,5,6,7.0,Agnostic or Atheist,7,Moderate negative impact,Slight degree,Moderate degree,5,7,9,5,7,8,1,5,8.0,6.0,9.0,9.0,6.0,5.0,7.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0,9.0,7.0,5.0,7.0,8.0,5.0,5.0,7.0,8.0,4.0,5.0,6.0,3.0,5.0,8.0,8.0,6.0,8.0,5.0,8.0,5.0,8.0,8.0,5.0,4.0,8.0,8.0,5.0,5.0,8.0,6.0,9.0,6.0,5.0,8.0,6.0,5.0,65.0,58.0,56.0,52.0,52.0,True,False
91,10/9/2021 10:30,10/9/2021 10:40,9,9,9,More than a year,Coursera,edX,LinkedIn Learning,,Udacity,,9,8,8,Yes,manager,"Yes. Certification, license, or other non-degree credentials are required by law.","501-1,000",Retail,,1.0,Texas,Male,"25,000-49,999",25-34,Obtained Undergraduate Degree,White or Caucasian,3.1,"60,56,60,58,60",9.0,8.0,8,8,6.0,Progressive Christian,7,Moderate negative impact,Moderate degree,Moderate degree,8,8,7,8,9,8,7,6,7.0,8.0,7.0,9.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,60.0,56.0,60.0,58.0,60.0,True,False
92,10/9/2021 10:29,10/9/2021 10:38,7,8,6,Under a month,,,,Pluralsight,,,6,5,6,No,,"Yes. Certification, license, or other non-degree credentials are an industry norm.","1,001-5,000",Information Technology,,1.0,California,Female,"50,000-74,999",35-44,Obtained Undergraduate Degree,White or Caucasian,2.6,"46,71,58,54,52",5.0,4.0,5,6,5.0,Conservative or Evangelical Christian,5,Moderate negative impact,Moderate degree,Slight degree,4,6,7,6,5,4,4,6,5.0,6.0,7.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,6.0,7.0,6.0,5.0,4.0,5.0,6.0,7.0,6.0,5.0,4.0,6.0,7.0,5.0,4.0,6.0,7.0,5.0,4.0,6.0,7.0,5.0,4.0,6.0,6.0,7.0,4.0,6.0,7.0,6.0,4.0,6.0,4.0,4.0,6.0,5.0,4.0,7.0,5.0,5.0,3.0,5.0,46.0,71.0,58.0,54.0,52.0,True,True
93,10/9/2021 10:32,10/9/2021 10:38,10,10,9,Under 6 months,,,LinkedIn Learning,,,,9,9,7,Yes,Manufacturing,"Yes. Certification, license, or other non-degree credentials are required by law.","501-1,000",Manufacturing,,1.0,Illinois,Male,"50,000-74,999",25-34,Obtained Undergraduate Degree,White or Caucasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False
94,10/9/2021 10:29,10/9/2021 10:32,7,8,7,Under 3 months,,,LinkedIn Learning,,,Udemy,7,6,5,No,Manager,"Yes. Certification, license, or other non-degree credentials are required by law.","501-1,000","Finance, Investment, or Accounting",,1.0,California,Male,"50,000-74,999",25-34,Some College,White or Caucasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False
95,10/9/2021 4:26,10/9/2021 4:48,9,7,7,Under a month,,edX,,,,,7,9,9,Yes,MARKETING,"Yes. Certification, license, or other non-degree credentials are required by law.",201-500,Energy,,1.0,California,Female,"25,000-49,999",18-24,Some College,Black or African American,3.0,"46,46,54,48,50",7.0,7.0,7,8,8.0,"Spiritual or Theistic, No Specific Religion",7,Moderate negative impact,Moderate degree,Moderate degree,5,8,9,7,8,8,8,8,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,4.0,6.0,7.0,7.0,7.0,7.0,5.0,8.0,8.0,8.0,8.0,6.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,8.0,7.0,9.0,8.0,46.0,46.0,54.0,48.0,50.0,True,False
96,10/9/2021 4:14,10/9/2021 4:24,9,7,10,Under a year,Coursera,,,,Udacity,Udemy,3,10,9,No,Web Designer,"Yes. Certification, license, or other non-degree credentials are not required or expected, but there are some which are common and valued.",Nov-50,Information Technology,Art and Design,0.0,Oregon,Male,"10,000-24,999",25-34,Obtained Undergraduate Degree,White or Caucasian,2.6,"96,52,62.5,44,37.5",3.0,3.0,6,5,7.0,Agnostic or Atheist,4,Moderate negative impact,Moderate degree,Moderate degree,5,5,5,5,8,8,8,8,3.0,4.0,4.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,8.0,6.0,6.0,5.0,8.0,6.0,5.0,5.0,8.0,6.0,5.0,5.0,8.0,6.0,5.0,4.0,8.0,6.0,4.0,4.0,8.0,7.0,6.0,5.0,8.0,6.0,5.0,5.0,8.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,96.0,52.0,62.5,44.0,37.5,True,True
97,10/9/2021 2:18,10/9/2021 2:21,8,6,8,Under a year,,,LinkedIn Learning,,,,4,3,4,No,,"No. I do not know of any credentials which are common, valued, or legally required in that line of work.",201-500,Transportation,,0.0,Kentucky,Male,"10,000-24,999",25-34,Some College,White or Caucasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False
98,10/9/2021 1:33,10/9/2021 1:41,7,6,6,Under a month,,,,,Udacity,Udemy,7,5,7,Yes,,"Yes. Certification, license, or other non-degree credentials are an industry norm.",201-500,Retail,,1.0,Texas,Male,"50,000-74,999",35-44,Some College,White or Caucasian,2.7,"52,65,58,56,54",7.0,7.0,6,8,6.0,"Religious, Not Christian",5,Moderate negative impact,Slight degree,Slight degree,6,5,6,7,8,6,5,7,7.0,5.0,7.0,8.0,7.0,6.0,8.0,7.0,6.0,8.0,4.0,7.0,7.0,6.0,8.0,6.0,8.0,6.0,5.0,7.0,7.0,7.0,8.0,6.0,7.0,5.0,7.0,7.0,5.0,7.0,8.0,5.0,8.0,6.0,6.0,8.0,6.0,7.0,8.0,6.0,7.0,6.0,8.0,6.0,6.0,5.0,6.0,7.0,7.0,6.0,6.0,6.0,52.0,65.0,58.0,56.0,54.0,True,False
99,10/9/2021 0:44,10/9/2021 1:16,7,2,10,Under 6 months,Coursera,,,,,Udemy,8,3,4,No,Operations assistant,"No. I do not know of any credentials which are common, valued, or legally required in that line of work.",201-500,Transportation,,0.0,Florida,Male,"25,000-49,999",35-44,Obtained Undergraduate Degree,White or Caucasian,2.0,"27,48,6,71,92",2.0,3.0,9,8,6.0,Agnostic or Atheist,1,Slight negative impact,No increase (or a decrease),No increase (or a decrease),1,8,1,8,6,4,7,3,7.0,7.0,5.0,5.0,9.0,6.0,4.0,4.0,2.0,3.0,4.0,3.0,10.0,8.0,6.0,6.0,9.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,10.0,8.0,3.0,5.0,10.0,8.0,6.0,6.0,2.0,2.0,3.0,3.0,8.0,6.0,4.0,5.0,10.0,7.0,5.0,5.0,8.0,5.0,7.0,6.0,8.0,5.0,7.0,8.0,27.0,48.0,6.0,71.0,92.0,True,False
100,10/9/2021 0:53,10/9/2021 1:06,6,4,6,Under 3 months,Coursera,,,,Udacity,Udemy,4,10,9,No,,Not Applicable,"10,000+",Transportation,,1.0,Arizona,Male,"25,000-49,999",35-44,Obtained Undergraduate Degree,White or Caucasian,5.0,"77,98,40,29,25",6.0,6.0,7,3,2.0,"Spiritual or Theistic, No Specific Religion",5,Slight negative impact,Slight degree,Slight degree,9,6,7,5,8,5,6,3,9.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,8.0,4.0,6.0,5.0,8.0,4.0,6.0,5.0,8.0,4.0,7.0,6.0,8.0,5.0,6.0,5.0,9.0,3.0,5.0,4.0,9.0,5.0,5.0,5.0,7.0,4.0,6.0,6.0,8.0,6.0,5.0,5.0,8.0,5.0,5.0,5.0,8.0,5.0,6.0,5.0,8.0,6.0,6.0,6.0,77.0,98.0,40.0,29.0,25.0,True,False
101,10/9/2021 0:26,10/9/2021 0:45,7,6,8,Under 6 months,Coursera,edX,,,Udacity,Udemy,6,5,4,No,front end manager,"Yes. Certification, license, or other non-degree credentials are an industry norm.",51-200,Information Technology,,0.0,Florida,Male,"75,000-99,999",35-44,GED,White or Caucasian,4.3,"100,90,4,63,23",10.0,1.0,5,6,1.0,"Spiritual or Theistic, No Specific Religion",1,Slight negative impact,Moderate degree,Moderate degree,10,5,5,1,3,6,4,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,2.0,2.0,2.0,2.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,100.0,90.0,4.0,63.0,23.0,True,True
102,10/9/2021 0:37,10/9/2021 0:38,8,7,7,Under a year,Coursera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False
104,10/8/2021 23:41,10/9/2021 0:06,6,5,6,Under 6 months,Coursera,,,,,,7,6,6,No,Database Assistant,"No. I do not know of any credentials which are common, valued, or legally required in that line of work.",51-200,Health,,1.0,New York,Male,"10,000-24,999",45-54,Obtained Non-Doctoral Graduate Degree,Asian or Asian American,3.0,"52,40,15,48,73",7.0,5.0,5,8,5.0,Agnostic or Atheist,5,Slight negative impact,Moderate degree,Moderate degree,4,4,4,5,6,7,7,7,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,52.0,40.0,15.0,48.0,73.0,True,False
105,10/8/2021 23:15,10/8/2021 23:51,9,7,8,Under a year,,edX,,,,,7,8,6,No,,Not Applicable,51-200,Information Technology,,1.0,Indiana,Female,"25,000-49,999",25-34,Obtained Undergraduate Degree,White or Caucasian,4.3,"67,73,83,67,25",9.0,8.0,6,8,4.0,Agnostic or Atheist,9,No negative impact (or a positive impact),Moderate degree,Moderate degree,8,3,4,10,1,5,5,2,4.0,4.0,3.0,5.0,8.0,8.0,7.0,6.0,8.0,8.0,7.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,10.0,9.0,9.0,8.0,10.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,3.0,4.0,5.0,5.0,8.0,8.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,7.0,9.0,7.0,8.0,67.0,73.0,83.0,67.0,25.0,True,True
106,10/8/2021 22:52,10/8/2021 23:25,8,6,7,Under 6 months,,,LinkedIn Learning,,Udacity,,6,9,6,No,Data analyst,"Yes. Certification, license, or other non-degree credentials are not required or expected, but there are some which are common and valued.",Nov-50,"Finance, Investment, or Accounting",,0.0,Nevada,Male,"75,000-99,999",25-34,Obtained Undergraduate Degree,Asian or Asian American,3.8,"87.5,58,73,52,19",2.0,9.0,6,2,8.0,Agnostic or Atheist,5,Moderate negative impact,Large degree,No increase (or a decrease),2,3,2,7,4,5,4,9,7.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,8.0,6.0,8.0,8.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,87.5,58.0,73.0,52.0,19.0,True,False
107,10/8/2021 22:28,10/8/2021 23:18,6,7,9,Under a year,Coursera,,,,,Udemy,4,5,3,No,,"No. I do not know of any credentials which are common, valued, or legally required in that line of work.","10,000+",Health,,1.0,California,Male,"150,000-174,999",35-44,Obtained Non-Doctoral Graduate Degree,White or Caucasian,4.5,"85,75,88,67,29",8.0,4.0,8,9,6.0,Agnostic or Atheist,5,Large negative impact,Large degree,Large degree,9,4,6,3,4,6,4,10,4.0,3.0,2.0,2.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,3.0,8.0,8.0,6.0,9.0,9.0,9.0,7.0,5.0,8.0,8.0,6.0,7.0,9.0,9.0,7.0,7.0,9.0,8.0,7.0,8.0,6.0,8.0,3.0,5.0,9.0,2.0,6.0,6.0,9.0,9.0,7.0,8.0,8.0,7.0,9.0,9.0,7.0,8.0,8.0,9.0,85.0,75.0,88.0,67.0,29.0,True,False
108,10/8/2021 22:54,10/8/2021 23:15,10,9,8,Under 6 months,,,LinkedIn Learning,,,,7,8,8,Yes,I am a superviser and I am hiring many employees,"Yes. Certification, license, or other non-degree credentials are required by law.","1,001-5,000",Manufacturing,,1.0,Louisiana,Female,"75,000-99,999",35-44,Obtained Undergraduate Degree,White or Caucasian,4.09,"73,67,69,77,46",8.0,9.0,9,7,7.0,"Spiritual or Theistic, No Specific Religion",8,Moderate negative impact,Moderate degree,Large degree,5,5,7,8,7,6,7,6,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,73.0,67.0,69.0,77.0,46.0,True,False
109,10/8/2021 22:53,10/8/2021 23:12,10,5,9,Under a year,Coursera,,,,,Udemy,8,3,6,No,n/a.,Not Applicable,10-Jan,Information Technology,,0.0,Texas,Male,"50,000-74,999",45-54,Obtained Undergraduate Degree,White or Caucasian,4.09,"81,83,35,60,48",1.0,4.0,8,3,1.0,Agnostic or Atheist,2,Slight negative impact,No increase (or a decrease),No increase (or a decrease),7,7,7,8,8,8,7,8,4.0,5.0,6.0,5.0,7.0,8.0,5.0,4.0,8.0,6.0,5.0,4.0,6.0,6.0,5.0,3.0,8.0,6.0,4.0,4.0,8.0,5.0,5.0,3.0,8.0,7.0,5.0,4.0,9.0,8.0,5.0,6.0,10.0,4.0,4.0,7.0,4.0,7.0,4.0,3.0,8.0,8.0,8.0,6.0,9.0,6.0,7.0,8.0,9.0,5.0,8.0,9.0,81.0,83.0,35.0,60.0,48.0,True,True
110,10/8/2021 22:53,10/8/2021 23:04,9,8,7,Under a month,Coursera,edX,,,,,9,7,8,Yes,marketing,"Yes. Certification, license, or other non-degree credentials are required by law.","501-1,000","Finance, Investment, or Accounting",,1.0,Illinois,Female,"50,000-74,999",35-44,Some Graduate School,Black or African American,2.9,"75,65,60,65,85",8.0,8.0,8,9,8.0,Conservative or Evangelical Christian,8,Moderate negative impact,Moderate degree,Moderate degree,3,2,3,10,10,3,2,3,7.0,7.0,8.0,8.0,5.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,5.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,75.0,65.0,60.0,65.0,85.0,True,False
111,10/8/2021 21:48,10/8/2021 22:06,7,9,4,More than a year,Coursera,,LinkedIn Learning,Pluralsight,,Udemy,7,5,4,No,N/a,Not Applicable,Nov-50,Information Technology,,1.0,Nevada,Male,"50,000-74,999",25-34,Obtained Undergraduate Degree,White or Caucasian,1.8,"46,31,4,40,90",5.0,3.0,3,7,3.0,Agnostic or Atheist,3,Large negative impact,Moderate degree,Slight degree,4,7,5,7,3,5,5,7,8.0,6.0,6.0,5.0,8.0,5.0,6.0,4.0,5.0,6.0,4.0,3.0,8.0,6.0,6.0,4.0,8.0,7.0,6.0,4.0,7.0,7.0,6.0,6.0,9.0,7.0,5.0,4.0,9.0,5.0,5.0,3.0,3.0,6.0,5.0,8.0,8.0,4.0,5.0,2.0,9.0,5.0,5.0,7.0,9.0,7.0,4.0,9.0,8.0,3.0,5.0,6.0,46.0,31.0,4.0,40.0,90.0,True,True
112,10/8/2021 21:47,10/8/2021 22:03,9,7,9,More than a year,,,LinkedIn Learning,,,Udemy,7,6,8,No,,Not Applicable,"5,001-10,000",Information Technology,telecommunications,0.0,Florida,Female,"75,000-99,999",45-54,Some College,White or Caucasian,4.5,"92,94,77,96,04",8.0,8.0,9,3,9.0,Other Christian,8,No negative impact (or a positive impact),Large degree,Large degree,5,7,5,6,6,8,5,7,2.0,2.0,2.0,2.0,5.0,6.0,5.0,5.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,92.0,94.0,77.0,96.0,4.0,True,True
113,10/8/2021 21:48,10/8/2021 22:01,7,6,8,Under 3 months,,edX,,,,Udemy,7,4,5,No,Project Engineer,"Yes. Certification, license, or other non-degree credentials are not required or expected, but there are some which are common and valued.",201-500,Manufacturing,,1.0,New York,Male,"25,000-49,999",45-54,Obtained Undergraduate Degree,White or Caucasian,3.4,"81,63,81,46,33",7.0,8.0,7,9,6.0,Other Christian,6,Slight negative impact,Slight degree,Moderate degree,2,5,4,5,3,6,6,9,8.0,6.0,6.0,6.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,6.0,9.0,8.0,9.0,7.0,8.0,6.0,8.0,7.0,9.0,5.0,9.0,7.0,9.0,8.0,8.0,8.0,6.0,5.0,5.0,6.0,9.0,7.0,7.0,7.0,9.0,8.0,8.0,8.0,8.0,5.0,6.0,7.0,8.0,9.0,8.0,8.0,81.0,63.0,81.0,46.0,33.0,True,False
